DILIST_ID,CompoundName,smiles,DILIst Classification ,Source,Routs of Administration 
1043,demecarium bromide,CN(CCCCCCCCCCN(C)C(=O)OC1=C(C=CC=C1)[N+](C)(C)C)C(=O)OC1=C(C=CC=C1)[N+](C)(C)C,1,DILIst Classification  ,
714,mechlorethamine,CN(CCCl)CCCl,0,DILIst Classification  Intravenous,Intravenous
81,rosiglitazone,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=NC=CC=C1,1,DILIst Classification  Oral,Oral
469,dofetilide,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1,0,DILIst Classification  Oral,Oral
996,METAMIZOLE,CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,1,DILIst Classification  ,
299,raltegravir,CN1C(=O)C(=O)C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1,1,DILIst Classification  Oral,Oral
362,methsuximide,CN1C(=O)CC(C)(C1=O)C1=CC=CC=C1,0,DILIst Classification  Oral,Oral
1194,Lornoxicam,CN1C(C(=O)NC2=CC=CC=N2)C(=O)C2=C(C=C(Cl)S2)S1(=O)=O,1,DILIst Classification  ,
66,meloxicam,CN1C(C(=O)NC2=NC=C(C)S2)C(=O)C2=C(C=CC=C2)S1(=O)=O,1,DILIst Classification  Oral,Oral
764,piroxicam,CN1C(C(=O)NC2=NC=CC=C2)C(=O)C2=C(C=CC=C2)S1(=O)=O,1,DILIst Classification  Oral,Oral
1012,TENOXICAM,CN1C(C(=O)NC2=NC=CC=C2)C(=O)C2=C(C=CS2)S1(=O)=O,1,DILIst Classification  Oral,Oral
1105,isoxicam,CN1C(C(=O)NC2=NOC(C)=C2)C(=O)C2=C(C=CC=C2)S1(=O)=O,0,DILIst Classification  ,
563,chlormezanone,CN1C(C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O,1,DILIst Classification  Oral,Oral
1086,zomepirac,CN1C(CC(O)=O)=CC(C)=C1C(=O)C1=CC=C(Cl)C=C1,0,DILIst Classification  ,
794,tolmetin,CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1,1,DILIst Classification  Oral,Oral
310,bendamustine,CN1C(CCCC(O)=O)=NC2=C1C=CC(=C2)N(CCCl)CCCl,0,DILIst Classification  Intravenous,Intravenous
908,Dabigatran,CN1C(CNC2=CC=C(C=C2)C(N)=N)=NC2=C1C=CC(=C2)C(=O)N(CCC(O)=O)C1=CC=CC=N1,1,DILIst Classification  oral,oral
767,polythiazide,CN1C(CSCC(F)(F)F)NC2=C(C=C(C(Cl)=C2)S(N)(=O)=O)S1(=O)=O,0,DILIst Classification  Oral,Oral
3,azathioprine,CN1C=NC(=C1SC1=NC=NC2=C1NC=N2)[N+]([O-])=O,1,DILIst Classification  Oral,Oral
818,caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,0,DILIst Classification  Intravenous,Intravenous
1258,Theobromine,CN1C=NC2=C1C(=O)NC(=O)N2C,1,DILIst Classification  ,
1168,Flunitrazepam,CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1F,1,DILIst Classification  ,
136,diazepam,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,0,DILIst Classification  Oral,Oral
1257,Tetrazepam,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CCCCC1,1,DILIst Classification  ,
1027,tianeptine,CN1C2=C(C=CC=C2)C(NCCCCCCC(O)=O)C2=CC=C(Cl)C=C2S1(=O)=O,1,DILIst Classification  ,
747,ondansetron,CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2,1,DILIst Classification  Oral,Oral
485,alosetron,CN1C2=C(C3=CC=CC=C13)C(=O)N(CC1=C(C)N=CN1)CC2,1,DILIst Classification  Oral,Oral
351,dyphylline,CN1C2=C(N(CC(O)CO)C=N2)C(=O)N(C)C1=O,0,DILIst Classification  Oral,Oral
252,dimenhydrinate,CN1C2=C(NC(Cl)=N2)C(=O)N(C)C1=O.CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,0,DILIst Classification  Intravenous,Intravenous
92,theophylline,CN1C2=C(NC=N2)C(=O)N(C)C1=O,0,DILIst Classification  Oral,Oral
340,aminophylline,CN1C2=C(NC=N2)C(=O)N(C)C1=O,0,DILIst Classification  Oral,Oral
630,droxicam,CN1C2=C(OC(=O)N(C2=O)C2=CC=CC=N2)C2=CC=CC=C2S1(=O)=O,1,DILIst Classification  Oral,Oral
788,temazepam,CN1C2=CC=C(Cl)C=C2C(=NC(O)C1=O)C1=CC=CC=C1,0,DILIst Classification  Oral,Oral
1193,Lormetazepam,CN1C2=CC=C(Cl)C=C2C(=NC(O)C1=O)C1=CC=CC=C1Cl,1,DILIst Classification  ,
1139,Clobazam,CN1C2=CC=C(Cl)C=C2N(C2=CC=CC=C2)C(=O)CC1=O,1,DILIst Classification  ,
514,tadalafil,CN1CC(=O)N2C(CC3=C(NC4=CC=CC=C34)C2C2=CC=C3OCOC3=C2)C1=O,0,DILIst Classification  Oral,Oral
933,Ergotamine,CN1CC(C=C2C1CC1=CNC3=CC=CC2=C13)C(=O)NC1(C)OC2(O)C3CCCN3C(=O)C(CC3=CC=CC=C3)N2C1=O,0,DILIst Classification  oral,oral
743,nomifensine,CN1CC(C2=CC=CC=C2)C2=CC=CC(N)=C2C1,1,DILIst Classification  Oral,Oral
880,dihydroergotamine,CN1CC(CC2C1CC1=CNC3=CC=CC2=C13)C(=O)NC1(C)OC2(O)C3CCCN3C(=O)C(CC3=CC=CC=C3)N2C1=O,0,DILIst Classification  Intravenous,Intravenous
271,methimazole,CN1CC=NC1=S,1,DILIst Classification  Oral,Oral
600,cyproheptadine,CN1CCC(CC1)=C1C2=C(C=CC=C2)C=CC2=C1C=CC=C2,1,DILIst Classification  Oral,Oral
1066,ketotifen,CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=CC=CC=C12,0,"DILIst Classification  Opthalmic, Topical","Opthalmic, Topical"
1062,azatadine,CN1CCC(CC1)=C1C2=CC=CC=C2CCC2=C1N=CC=C2,1,DILIst Classification  Oral,Oral
816,falnidamol ,CN1CCC(CC1)NC1=NC2=C(NC3=CC(Cl)=C(F)C=C3)N=CN=C2C=N1,1,DILIst Classification  Oral,Oral
879,apomorphine,CN1CCC2=CC=CC3=C2C1CC1=C3C(O)=C(O)C=C1,0,DILIst Classification  Subcutaneous,Subcutaneous
841,eletriptan,CN1CCCC1CC1=CNC2=CC=C(CCS(=O)(=O)C3=CC=CC=C3)C=C12,0,DILIst Classification  Oral,Oral
882,clemastine,CN1CCCC1CCOC(C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,0,DILIst Classification  Oral,Oral
375,mepivacaine,CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,0,DILIst Classification  Subcutaneous,Subcutaneous
773,pyrantel,CN1CCCN=C1C=CC1=CC=CS1,0,DILIst Classification  Oral,Oral
536,eszopiclone,CN1CCN(CC1)C(=O)OC1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,0,DILIst Classification  Oral,Oral
1279,Zopiclone,CN1CCN(CC1)C(=O)OC1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,1,DILIst Classification  ,
36,chlorcyclizine,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,1,DILIst Classification  Oral,Oral
148,olanzapine,CN1CCN(CC1)C1=NC2=C(NC3=C1C=C(C)S3)C=CC=C2,1,DILIst Classification  Oral,Oral
163,clozapine,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=C1C=CC=C2,1,DILIst Classification  Oral,Oral
712,loxapine,CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2,0,DILIst Classification  Oral,Oral
59,imatinib,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CC=CN=C3)=C(C)C=C2)CC1,1,DILIst Classification  Oral,Oral
221,trifluoperazine,CN1CCN(CCCN2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1,0,DILIst Classification  Oral,Oral
211,prochlorperazine,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,1,DILIst Classification  Oral,Oral
728,mirtazapine,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,1,DILIst Classification  Oral,Oral
1209,Nefopam,CN1CCOC(C2=CC=CC=C2)C2=C(C1)C=CC=C2,1,DILIst Classification  ,
720,methazolamide,CN1N=C(SC1=NC(C)=O)S(N)(=O)=O,1,DILIst Classification  Oral,Oral
91,temozolomide,CN1N=NC2=C(N=CN2C1=O)C(N)=O,1,DILIst Classification  Oral,Oral
1038,cefamandole,CN1N=NN=C1SCC1=C(N2C(SC1)C(NC(=O)C(O)C1=CC=CC=C1)C2=O)C(O)=O,1,DILIst Classification  Intramuscular; Intravenous,Intramuscular; Intravenous
146,iothalamate sodium,CNC(=O)C1=C(I)C(NC(C)=O)=C(I)C(C(O)=O)=C1I,0,DILIst Classification  Intravenous,Intravenous
590,sorafenib,CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,1,DILIst Classification  Oral,Oral
1117,Axitinib,CNC(=O)C1=CC=CC=C1SC1=CC=C2C(NN=C2C=CC2=CC=CC=N2)=C1,1,DILIst Classification  ,
302,regadenoson,CNC(=O)C1=CN(N=C1)C1=NC(N)=C2N=CN(C3OC(CO)C(O)C3O)C2=N1,0,DILIst Classification  Intravenous,Intravenous
75,physostigmine,CNC(=O)OC1=CC=C2N(C)C3N(C)CCC3(C)C2=C1,0,DILIst Classification  Intravenous,Intravenous
78,pseudoephedrine,CNC(C)C(O)C1=CC=CC=C1,0,DILIst Classification  Oral,Oral
760,ephedrine,CNC(C)C(O)C1=CC=CC=C1,0,DILIst Classification  Intravenous,Intravenous
342,methamphetamine,CNC(C)CC1=CC=CC=C1,0,DILIst Classification  Oral,Oral
577,cimetidine,CNC(NCCSCC1=C(C)NC=N1)=NC#N,1,DILIst Classification  Oral,Oral
360,mecamylamine,CNC1(C)C2CCC(C2)C1(C)C,0,DILIst Classification  Oral,Oral
390,ketamine,CNC1(CCCCC1=O)C1=C(Cl)C=CC=C1,1,DILIst Classification  Intravenous,Intravenous
560,chlordiazepoxide,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=N(=O)C1,1,DILIst Classification  Oral,Oral
86,streptomycin,CNC1C(O)C(O)C(CO)OC1OC1C(OC2C(O)C(O)C(NC(N)=N)C(O)C2NC(N)=N)OC(C)C1(O)C=O,0,DILIst Classification  Intramuscular,Intramuscular
1185,Isepamicin,CNC1C(O)C(OC2C(CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)NC(=O)C(O)CN)OCC1(C)O,1,DILIst Classification  ,
291,sertraline,CNC1CCC(C2=CC(Cl)=C(Cl)C=C2)C2=C1C=CC=C2,1,DILIst Classification  Oral,Oral
476,frovatriptan,CNC1CCC2=C(C1)C1=CC(=CC=C1N2)C(N)=O,0,DILIst Classification  Oral,Oral
352,epinephrine,CNCC(O)C1=CC(O)=C(O)C=C1,0,DILIst Classification  Subcutaneous,Subcutaneous
1225,Phenylephrine,CNCC(O)C1=CC(O)=CC=C1,1,DILIst Classification  ,
844,duloxetine,CNCCC(OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1,1,DILIst Classification  Oral,Oral
9,fluoxetine,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
520,atomoxetine,CNCCC(OC1=CC=CC=C1C)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
745,nortriptyline,CNCCC=C1C2=C(CCC3=C1C=CC=C3)C=CC=C2,1,DILIst Classification  Oral,Oral
1030,betahistine,CNCCC1=NC=CC=C1,1,DILIst Classification  Oral,Oral
387,protriptyline,CNCCCC1C2=C(C=CC=C2)C=CC2=C1C=CC=C2,0,DILIst Classification  Oral,Oral
604,desipramine,CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2,0,DILIst Classification  Oral,Oral
288,procarbazine,CNNCC1=CC=C(C=C1)C(=O)NC(C)C,1,DILIst Classification  Oral,Oral
787,sumatriptan,CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1,0,DILIst Classification  Oral,Oral
450,naratriptan,CNS(=O)(=O)CCC1=CC=C2NC=C(C3CCN(C)CC3)C2=C1,0,DILIst Classification  Oral,Oral
871,simethicone,CO[Si](C)(C)O[Si](C)(C)C.O=[Si]=O,0,DILIst Classification  Oral,Oral
722,methylphenidate,COC(=O)C(C1CCCCN1)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
899,dexmethylphenidate,COC(=O)C(C1CCCCN1)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
458,clopidogrel,COC(=O)C(N1CCC2=C(C1)C=CS2)C1=CC=CC=C1Cl,1,DILIst Classification  Oral,Oral
1190,Lercanidipine,COC(=O)C1=C(C)N=C(C)C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(C1=CC=CC=C1)C1=CC=CC=C1,1,DILIst Classification  ,
1120,Benidipine,COC(=O)C1=C(C)N=C(C)C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC1CCCN(CC2=CC=CC=C2)C1,1,DILIst Classification  ,
1196,Manidipine,COC(=O)C1=C(C)N=C(C)C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,1,DILIst Classification  ,
701,isradipine,COC(=O)C1=C(C)N=C(C)C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C,1,DILIst Classification  Oral,Oral
178,nifedipine,COC(=O)C1C(C2=C(C=CC=C2)[N+]([O-])=O)C(C(=O)OC)=C(C)N=C1C,1,DILIst Classification  Oral,Oral
739,nicardipine,COC(=O)C1C(C2=CC(=CC=C2)[N+]([O-])=O)C(C(=O)OCCN(C)CC2=CC=CC=C2)=C(C)N=C1C,0,DILIst Classification  Oral,Oral
130,nisoldipine,COC(=O)C1C(C2=CC=CC=C2[N+]([O-])=O)C(C(=O)OCC(C)C)=C(C)N=C1C,0,DILIst Classification  Oral,Oral
971,COCAINE,COC(=O)C1C2CCC(CC1OC(=O)C1=CC=CC=C1)N2C,1,"DILIst Classification  Nasal, Torpical","Nasal, Torpical"
527,eplerenone,COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC22CCC(=O)O2)C13,0,DILIst Classification  Oral,Oral
638,esmolol,COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,0,DILIst Classification  Intravenous,Intravenous
561,atazanavir,COC(=O)NC(C(=O)NC(CC1=CC=CC=C1)C(O)CN(CC1=CC=C(C=C1)C1=NC=CC=C1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,1,DILIst Classification  Oral,Oral
174,mebendazole,COC(=O)NC1=NC2=C(N1)C=CC(=C2)C(=O)C1=CC=CC=C1,1,DILIst Classification  Oral,Oral
1085,nocodazole,COC(=O)NC1=NC2=C(N1)C=CC(=C2)C(=O)C1=CC=CS1,0,DILIst Classification  ,
289,ambrisentan,COC(C(OC1=NC(C)=CC(C)=N1)C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1,0,DILIst Classification  Oral,Oral
913,Plicamycin,COC(C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1)C(=O)C(O)C(C)O,1,DILIst Classification  ,
997,Methoxyflurane,COC(F)(F)C(Cl)Cl,1,DILIst Classification  ,
1107,latamoxef,COC1(NC(=O)C(C(O)=O)C2=CC=C(O)C=C2)C2OCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O,0,DILIst Classification  ,
545,cefoxitin,COC1(NC(=O)CC2=CC=CS2)C2SCC(COC(N)=O)=C(N2C1=O)C(O)=O,0,DILIst Classification  Intravenous,Intravenous
1166,Flomoxef,COC1(NC(=O)CSC(F)F)C2OCC(CSC3=NN=NN3CCO)=C(N2C1=O)C(O)=O,1,DILIst Classification  ,
1132,Cefmetazole,COC1(NC(=O)CSCC#N)C2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O,1,DILIst Classification  ,
471,acitretin,COC1=C(C)C(C)=C(C=CC(C)=CC=CC(C)=CC(O)=O)C(C)=C1,1,DILIst Classification  Oral,Oral
171,glibenclamide,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,1,DILIst Classification  Oral,Oral
795,tolrestat,COC1=C(C2=CC=CC(C(=S)N(C)CC(O)=O)=C2C=C1)C(F)(F)F,1,DILIst Classification  Oral,Oral
613,mycophenolate mofetil,COC1=C(CC=C(C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C,1,DILIst Classification  Oral,Oral
815,zafirlukast,COC1=C(CC2=CN(C)C3=C2C=C(NC(=O)OC2CCCC2)C=C3)C=CC(=C1)C(=O)NS(=O)(=O)C1=CC=CC=C1C,1,DILIst Classification  Oral,Oral
285,pantoprazole,COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=CC(OC(F)F)=C3)=NC=C1,1,DILIst Classification  Oral,Oral
1269,Trimetazidine,COC1=C(OC)C(OC)=C(CN2CCNCC2)C=C1,1,DILIst Classification  ,
41,colchicine,COC1=C(OC)C(OC)=C2C(CCC(NC(C)=O)C3=CC(=O)C(OC)=CC=C23)=C1,0,DILIst Classification  Oral,Oral
1187,Itopride,COC1=C(OC)C=C(C=C1)C(=O)NCC1=CC=C(OCCN(C)C)C=C1,1,DILIst Classification  ,
27,donepezil,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)CC2=C1,1,DILIst Classification  Oral,Oral
790,terazosin,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1CCCO1,0,DILIst Classification  Oral,Oral
625,doxazosin,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1COC2=C(O1)C=CC=C2,0,DILIst Classification  Oral,Oral
1259,Thiocolchicoside,COC1=C(OC)C2=C(CCC(NC(C)=O)C3=CC(=O)C(SC)=CC=C23)C=C1OC1OC(CO)C(O)C(O)C1O,1,DILIst Classification  ,
558,ranolazine,COC1=C(OCC(O)CN2CCN(CC(=O)NC3=C(C)C=CC=C3C)CC2)C=CC=C1,0,DILIst Classification  Oral,Oral
202,gefitinib,COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,1,DILIst Classification  Oral,Oral
127,carvedilol,COC1=C(OCCNCC(O)COC2=CC=CC3=C2C2=C(N3)C=CC=C2)C=CC=C1,1,DILIst Classification  Oral,Oral
1049,aflatoxin b1,COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C2C3C=COC3OC2=C1,1,DILIst Classification  ,
836,moxifloxacin,COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CC2CCCNC2C1)C1CC1,1,DILIst Classification  Oral,Oral
586,nelarabine,COC1=C2N=CN(C3OC(CO)C(O)C3O)C2=NC(N)=N1,1,DILIst Classification  Intravenous,Intravenous
721,methoxsalen,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2,1,DILIst Classification  Oral,Oral
492,galantamine,COC1=C2OC3CC(O)C=C4CCN(C)CC(C=C1)=C2C34,0,DILIst Classification  Oral,Oral
52,etoposide,COC1=CC(=CC(OC)=C1O)C1C2C(COC2=O)C(OC2OC3COC(C)OC3C(O)C2O)C2=C1C=C1OCOC1=C2,1,DILIst Classification  Oral,Oral
789,teniposide,COC1=CC(=CC(OC)=C1O)C1C2C(COC2=O)C(OC2OC3COC(OC3C(O)C2O)C2=CC=CS2)C2=C1C=C1OCOC1=C2,1,DILIst Classification  Intravenous,Intravenous
1271,Troxipide,COC1=CC(=CC(OC)=C1OC)C(=O)NC1CCCNC1,1,DILIst Classification  ,
804,trimethobenzamide,COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1,0,DILIst Classification  Oral,Oral
1145,Curcumin,COC1=CC(C=CC(=O)CC(=O)C=CC2=CC(OC)=C(O)C=C2)=CC=C1O,1,DILIst Classification  ,
805,trimethoprim,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,1,DILIst Classification  Oral,Oral
1246,Sarpogrelate,COC1=CC(CCC2=CC=CC=C2OCC(CN(C)C)OC(=O)CCC(O)=O)=CC=C1,1,DILIst Classification  ,
1094,capsaicin,COC1=CC(CNC(=O)CCCCC=CC(C)C)=CC=C1O,0,DILIst Classification  Percutaneous; Topical; Transdermal,Percutaneous; Topical; Transdermal
287,primaquine,COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1,0,DILIst Classification  Oral,Oral
1022,amsacrine,COC1=CC(NS(C)(=O)=O)=CC=C1NC1=C2C=CC=CC2=NC2=CC=CC=C12,1,DILIst Classification  Intravenous,Intravenous
1128,Buflomedil,COC1=CC(OC)=C(C(=O)CCCN2CCCC2)C(OC)=C1,1,DILIst Classification  ,
256,griseofulvin,COC1=CC(OC)=C(Cl)C2=C1C(=O)C1(O2)C(C)CC(=O)C=C1OC,1,DILIst Classification  Oral,Oral
106,venlafaxine,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,1,DILIst Classification  Oral,Oral
616,diltiazem,COC1=CC=C(C=C1)C1SC2=CC=CC=C2N(CCN(C)C)C(=O)C1OC(C)=O,1,DILIst Classification  Oral,Oral
1265,Tranilast,COC1=CC=C(C=CC(=O)NC2=CC=CC=C2C(O)=O)C=C1OC,1,DILIst Classification  ,
1115,Anethole,COC1=CC=C(C=CC)C=C1,1,DILIst Classification  ,
936,Formoterol,COC1=CC=C(CC(C)NCC(O)C2=CC=C(O)C(NC=O)=C2)C=C1,0,DILIst Classification  Respiratory (inhalation),Respiratory (inhalation)
752,papaverine,COC1=CC=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1OC,1,DILIst Classification  Intravenous,Intravenous
408,atracurium,COC1=CC=C(CC2C3=CC(OC)=C(OC)C=C3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCC3=CC(OC)=C(OC)C=C3C2CC2=CC=C(OC)C(OC)=C2)C=C1OC,0,DILIst Classification  Intravenous,Intravenous
432,cisatracurium besylate,COC1=CC=C(CC2C3=CC(OC)=C(OC)C=C3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCC3=CC(OC)=C(OC)C=C3C2CC2=CC=C(OC)C(OC)=C2)C=C1OC,0,DILIst Classification  Intravenous,Intravenous
184,verapamil,COC1=CC=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC=C(OC)C(OC)=C2)C=C1OC,1,DILIst Classification  Oral,Oral
1074,astemizole,COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1,0,DILIst Classification  Oral,Oral
1078,methoxamine,COC1=CC=C(OC)C(=C1)C(O)C(C)N,0,DILIst Classification  Intramuscular; Intravenous,Intramuscular; Intravenous
727,midodrine,COC1=CC=C(OC)C(=C1)C(O)CNC(=O)CN,0,DILIst Classification  Oral,Oral
953,ACEMETACIN,COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(=O)OCC(O)=O)C2=C1,1,DILIst Classification  ,
797,tramadol,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,0,DILIst Classification  Oral,Oral
1021,meticillin,COC1=CC=CC(OC)=C1C(=O)NC1C2SC(C)(C)C(N2C1=O)C(O)=O,1,DILIst Classification  ,
1272,Urapidil,COC1=CC=CC=C1N1CCN(CCCN=C2CC(=O)N(C)C(=O)N2C)CC1,1,DILIst Classification  ,
521,bosentan,COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1,1,DILIst Classification  Oral,Oral
498,guaifenesin,COC1=CC=CC=C1OCC(O)CO,0,DILIst Classification  Oral,Oral
272,methocarbamol,COC1=CC=CC=C1OCC(O)COC(N)=O,0,DILIst Classification  Oral,Oral
251,daunorubicin,COC1=CC=CC2=C1C(=O)C1=C(C(O)=C3CC(O)(CC(OC4CC(N)C(O)C(C)O4)C3=C1O)C(C)=O)C2=O,0,DILIst Classification  Intravenous,Intravenous
1234,Pirarubicin,COC1=CC=CC2=C1C(=O)C1=C(C(O)=C3CC(O)(CC(OC4CC(N)C(OC5CCCCO5)C(C)O4)C3=C1O)C(=O)CO)C2=O,1,DILIst Classification  ,
336,fiduxosin ,COC1=CC=CC2=C1C1CN(CCCCN3C(=O)NC4=C(SC5=NC=C(N=C45)C4=CC=CC=C4)C3=O)CC1CO2,1,DILIst Classification  Oral,Oral
583,clometacin,COC1=CC2=C(C=C1)C(C(=O)C1=CC=C(Cl)C=C1)=C(C)N2CC(O)=O,1,DILIst Classification  Oral,Oral
11,indomethacin,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,1,DILIst Classification  Oral,Oral
422,mivacurium,COC1=CC2=C(C=C1OC)C(CC1=CC(OC)=C(OC)C(OC)=C1)[N+](C)(CCCOC(=O)CCC=CCCC(=O)OCCC[N+]1(C)CCC3=CC(OC)=C(OC)C=C3C1CC1=CC(OC)=C(OC)C(OC)=C1)CC2,0,DILIst Classification  Intravenous,Intravenous
500,alfuzosin,COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1,1,DILIst Classification  Oral,Oral
777,quinidine,COC1=CC2=C(C=CN=C2C=C1)C(O)C1CC2CCN1CC2C=C,1,DILIst Classification  Oral,Oral
823,quinine,COC1=CC2=C(C=CN=C2C=C1)C(O)C1CC2CCN1CC2C=C,1,DILIst Classification  Oral,Oral
126,omeprazole,COC1=CC2=C(NC(=N2)S(=O)CC2=C(C)C(OC)=C(C)C=N2)C=C1,1,DILIst Classification  Oral,Oral
1084,melatonin,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,0,DILIst Classification  Oral,Oral
994,LEVOMEPROMAZINE,COC1=CC2=C(SC3=C(C=CC=C3)N2CC(C)CN(C)C)C=C1,1,"DILIst Classification  Oral,Intramuscular; Intravenous","Oral,Intramuscular; Intravenous"
279,naproxen,COC1=CC2=CC=C(C=C2C=C1)C(C)C(O)=O,1,DILIst Classification  Oral,Oral
734,nabumetone,COC1=CC2=CC=C(CCC(C)=O)C=C2C=C1,0,DILIst Classification  Oral,Oral
210,prazosin,COC1=CC2=NC(=NC(N)=C2C=C1OC)N1CCN(CC1)C(=O)C1=CC=CO1,0,DILIst Classification  Oral,Oral
1205,Moxonidine,COC1=NC(C)=NC(Cl)=C1NC1=NCCN1,1,DILIst Classification  ,
1211,Nicergoline,COC12CC(COC(=O)C3=CC(Br)=CN=C3)CN(C)C1CC1=CN(C)C3=CC=CC2=C13,1,DILIst Classification  ,
